Player,Team,Position,Games,PPR Fantasy Points,PPR Fantasy Points Per Game,Routes Run,Route Participation Percent,Rushing Snap Count,Rushing Snap Percent,Rushing Attempts,Rushing Yards,Rushing Yards Per Carry,Rushing Touchdowns,Rushing Fumbles,Rushing Fumbles Lost,Rushing First Downs,Red Zone Rush Attempts,Goal Line Rush Attempts,Goal Line Rushing Touchdowns,Rushing EPA,Rushing EPA Per Attempt,Rushing DYAR,Rushing DVOA,Rushing Success Rate,Yards Before Contact,Yards After Contact,Avoided Tackles,Avoided Tackle Percent,Win Yards Per Attempt,Explosive Runs,Explosive Run Rate,Explosive Yards,Explosive Touchdowns,Juke Rate,Stacked Box Yards Per Attempt,Second Level Yards Per Attempt,Open Field Yards Per Attempt,Adjusted Line Yards Per Attempt,Stuffed Rate,Power Run Success Rate,Inside Zone Attempts,Inside Zone Percent,Inside Zone Yards Per Attempt,Outside Zone Attempts,Outside Zone Percent,Outside Zone Yards Per Attempt,Power Attempts,Power Percent,Power Yards Per Attempt,Man/Duo Attempts,Man/Duo Percent,Man/Duo Yards Per Attempt,Counter Attempts,Counter Percent,Counter Yards Per Attempt,Stacked Box Attempts,Stacked Box Percent,Stacked Box Run Yards Per Attempt,Designed Run Attempts,Designed Run Percent,Designed Run Yards Per Attempt,Scramble Attempts,Scramble Percent,Scramble Yards Per Attempt,Rushing Attempt Share,Touches,Touch Share,Rushing Opportunities,Rushing Opportunity Share,Team Rushing Attempt Share,Team Rushing Touch Share,Team Rushing Opportunity Share,Rushing Attempts Per Game,Touches Per Game,Receiving Snap Count,Receiving Snap Percent,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Yards Per Target,Yards Per Reception,Catch Percent,Yards After Catch,Yards After Catch Per Reception,Receiving First Downs,Longest Reception,100 Plus Yard Games,Targets Per Game,Receptions Per Game,Receiving Yards Per Game,End Zone Targets,End Zone Touchdowns,Receiving EPA,Receiving EPA Per Target,Receiving DYAR,Receiving DVOA,Routes Run Efficiency,Yards Per Route Run,Explosive Receptions,Explosive Reception Rate,Explosive Receiving Yards,Explosive Receiving Touchdowns,Catchable Targets,Catchable Target Rate,Adjusted Catch Percent,Contested Targets,Contested Target Rate,Contested Receptions,Contested Catch Rate,Created Catches,Drops,Drop Rate,Receiving Success Rate,Forced Missed Tackles,Single-High Coverage Target Percent,Single-High Coverage Yards Per Route Run,Two-High Coverage Target Percent,Two-High Coverage Yards Per Route Run,Zero Coverage Target Percent,Zero Coverage Yards Per Route Run,Man Coverage Target Percent,Man Coverage Yards Per Route Run,Zone Coverage Target Percent,Zone Coverage Yards Per Route Run,Tight Coverage Percent,Step Coverage Rate,Open Target Percent,Wide Open Target Percent,Close Coverage Target Percent,Wide Alignment Routes,Wide Alignment Percent,Wide Alignment Yards Per Route Run,Slot Alignment Routes,Slot Alignment Percent,Slot Alignment Yards Per Route Run,Backfield Alignment Routes,Backfield Alignment Percent,Backfield Alignment Yards Per Route Run,Inline Alignment Routes,Inline Alignment Percent,Inline Alignment Yards Per Route Run,Off-Line Alignment Routes,Off-Line Alignment Percent,Off-Line Alignment Yards Per Route Run,Air Yards,Average Depth of Target,Air Yards Per Game,Air Yards Per Route Run,Receiver Air Conversion Ratio,Weighted Opportunity Rating,Team Air Yards Share,Catchable Air Yards,Catchable Air Yards Rate,Prayer Yards,Prayer Yard Rate,Dropped Air Yards,20 Plus Yard Targets,20 Plus Yard Catches,20 Plus Yard Catch Rate,20 Plus Target Percent,20 Plus Yard Receiving Yards,20 Plus Yard Receiving Touchdowns,Target Share,First Read Targets,First Read Target Rate,First Read Target Share,Receiving Opportunities,Receiving Opportunity Share,Season
Jerry Jeudy,DEN,WR,16.0,141.8,8.862,427.0,75.575,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,58.768,87.0,54.0,758.0,2.0,8.713,14.037,62.069,323.0,5.981,28.0,47.0,0.0,5.438,3.375,47.375,7.0,1.0,13.987,0.161,8.0,-10.53,427.0,1.775,10.0,11.494,346.0,1.0,58.0,66.667,93.103,10.0,11.494,3.0,30.0,2.0,2.0,3.448,48.276,13.0,46.604,1.96,49.649,1.745,2.342,0.0,35.831,1.863,62.763,1.772,22.989,10.345,36.782,11.494,18.391,181.0,42.389,1.343,242.0,56.674,1.996,4.0,0.937,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,12.747,69.313,2.597,0.683,0.437,29.471,475.0,42.831,634.0,57.169,16.0,19.0,5.0,26.316,21.839,198.0,0.0,15.398,50.0,57.471,8.278,87.0,8.563,2023
Jaxon Smith-Njigba,SEA,WR,17.0,149.8,8.812,459.0,74.878,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.0,62.967,93.0,63.0,628.0,4.0,6.753,9.968,67.742,366.0,5.81,29.0,35.0,0.0,5.471,3.706,36.941,5.0,2.0,7.055,0.076,8.0,-11.19,459.0,1.368,7.0,7.527,198.0,2.0,71.0,76.344,88.732,13.0,13.978,3.0,23.077,3.0,6.0,8.451,48.387,8.0,51.198,1.345,45.534,1.474,2.832,0.308,45.098,1.56,54.466,1.22,20.43,5.376,49.462,9.677,15.054,141.0,30.719,2.546,305.0,66.449,0.862,11.0,2.397,0.545,0.0,0.0,0.0,2.0,0.436,0.0,569.0,6.118,33.471,1.24,1.104,0.324,13.807,280.0,49.209,289.0,50.791,9.0,10.0,5.0,50.0,10.753,158.0,2.0,15.171,45.0,48.387,7.075,93.0,9.347,2023
Rondale Moore,ARZ,WR,17.0,105.0,6.176,444.0,74.372,709.0,64.396,28.0,178.0,6.357,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.62,0.094,61.0,5.67,32.143,4.5,1.857,6.0,21.429,1.857,3.0,10.714,101.0,1.0,0.0,3.0,1.179,3.607,0.0,14.286,100.0,3.0,10.714,14.0,7.0,25.0,8.714,6.0,21.429,2.667,2.0,7.143,1.5,2.0,7.143,2.0,11.0,39.286,3.0,2.0,7.143,23.5,0.0,0.0,0.0,5.945,68.0,8.232,90.0,8.427,6.683,8.696,8.789,2.333,5.667,709.0,64.396,62.0,40.0,352.0,1.0,5.677,8.8,64.516,216.0,5.4,17.0,48.0,0.0,3.647,2.353,20.706,2.0,1.0,-1.009,-0.016,-90.0,-31.68,444.0,0.793,4.0,6.452,121.0,1.0,47.0,75.806,85.106,7.0,11.29,1.0,14.286,1.0,5.0,10.638,38.71,4.0,45.721,1.01,51.126,0.626,3.153,0.357,34.685,0.617,65.315,0.886,12.903,8.065,32.258,20.968,22.581,115.0,25.901,1.0,296.0,66.667,0.564,33.0,7.432,2.121,0.0,0.0,0.0,0.0,0.0,0.0,322.0,5.194,18.941,0.725,1.093,0.21,7.69,187.0,58.075,135.0,41.925,42.0,8.0,3.0,37.5,12.903,90.0,1.0,10.385,21.0,33.871,3.333,90.0,8.427,2023
Zay Jones,JAX,WR,9.0,78.1,8.678,293.0,44.327,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,38.827,64.0,34.0,321.0,2.0,5.016,9.441,53.125,51.0,1.5,14.0,36.0,0.0,7.111,3.778,35.667,7.0,2.0,3.421,0.053,-79.0,-28.07,293.0,1.096,3.0,4.688,83.0,0.0,40.0,62.5,85.0,12.0,18.75,4.0,33.333,5.0,2.0,5.0,45.313,0.0,49.829,1.26,45.392,0.842,4.437,1.923,43.003,1.214,56.655,1.012,32.813,9.375,29.688,1.563,23.438,194.0,66.212,1.253,97.0,33.106,0.804,1.0,0.341,0.0,0.0,0.0,0.0,1.0,0.341,0.0,871.0,13.609,96.778,2.973,0.369,0.267,17.413,360.0,41.332,511.0,58.668,21.0,12.0,2.0,16.667,18.75,59.0,0.0,9.682,47.0,73.438,6.657,64.0,5.745,2023
Michael Wilson,ARZ,WR,13.0,112.5,8.654,393.0,65.829,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,61.399,58.0,38.0,565.0,3.0,9.741,14.868,65.517,139.0,3.658,30.0,69.0,0.0,4.462,2.923,43.462,6.0,2.0,20.626,0.356,137.0,18.18,393.0,1.438,7.0,12.069,227.0,0.0,37.0,63.793,102.703,19.0,32.759,8.0,42.105,2.0,0.0,0.0,53.448,4.0,47.074,1.13,50.127,1.782,2.799,0.455,33.842,0.857,66.158,1.735,31.034,13.793,20.69,6.897,27.586,292.0,74.3,1.236,99.0,25.191,2.03,2.0,0.509,1.5,0.0,0.0,0.0,0.0,0.0,0.0,720.0,12.414,55.385,1.832,0.785,0.266,17.196,422.0,58.611,298.0,41.389,0.0,8.0,4.0,50.0,13.793,152.0,1.0,9.715,46.0,79.31,7.302,58.0,5.431,2023
Marvin Mims Jr.,DEN,WR,16.0,68.7,4.294,233.0,41.239,379.0,35.924,9.0,30.0,3.333,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-2.276,-0.253,7.0,-23.4,44.444,-1.333,4.667,2.0,22.222,4.667,2.0,22.222,22.0,0.0,0.0,3.0,1.778,2.444,0.0,22.222,0.0,1.0,11.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,77.778,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996,31.0,3.934,42.0,4.134,2.486,4.379,4.487,1.125,3.875,379.0,35.924,33.0,22.0,377.0,1.0,11.424,17.136,66.667,154.0,7.0,9.0,60.0,1.0,2.063,1.375,23.563,3.0,0.0,10.646,0.323,61.0,11.6,233.0,1.618,6.0,18.182,276.0,1.0,25.0,75.758,88.0,6.0,18.182,2.0,33.333,2.0,1.0,4.0,42.424,4.0,50.215,2.12,47.639,1.162,1.717,0.0,35.622,0.193,63.948,2.423,30.303,15.152,21.212,21.212,12.121,172.0,73.82,2.151,59.0,25.322,0.119,2.0,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,15.061,31.063,2.133,0.759,0.18,13.208,300.0,60.362,197.0,39.638,-6.0,12.0,5.0,41.667,36.364,246.0,1.0,5.841,17.0,51.515,2.815,42.0,4.134,2023
Xavier Gipson,NYJ,WR,14.0,56.7,4.05,329.0,49.474,475.0,43.819,8.0,68.0,8.5,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.669,0.084,29.0,27.55,62.5,5.0,3.5,2.0,25.0,3.5,3.0,37.5,48.0,0.0,0.0,10.4,2.125,6.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.062,29.0,3.898,46.0,4.368,2.374,4.096,4.523,1.143,4.143,475.0,43.819,38.0,21.0,229.0,0.0,6.026,10.905,55.263,109.0,5.19,9.0,36.0,0.0,2.714,1.5,16.357,2.0,1.0,4.536,0.119,-48.0,-29.38,329.0,0.696,4.0,10.526,106.0,0.0,25.0,65.789,84.0,5.0,13.158,1.0,20.0,1.0,1.0,4.0,34.211,2.0,44.073,0.91,54.711,0.539,0.608,0.0,46.201,1.164,53.191,0.297,28.947,10.526,28.947,7.895,23.684,132.0,40.122,0.682,188.0,57.143,0.729,5.0,1.52,-0.4,0.0,0.0,0.0,4.0,1.216,1.0,358.0,9.421,25.571,1.088,0.64,0.148,8.934,165.0,46.089,193.0,53.911,0.0,8.0,2.0,25.0,21.053,61.0,0.0,5.714,22.0,57.895,3.161,46.0,4.368,2023
Treylon Burks,TEN,WR,11.0,39.9,3.627,258.0,46.237,416.0,40.665,5.0,18.0,3.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.359,0.072,5.0,-17.84,60.0,-0.8,4.4,3.0,60.0,4.4,0.0,0.0,0.0,0.0,0.0,7.0,1.8,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,21.0,2.807,35.0,3.493,1.259,2.996,3.669,1.0,4.2,416.0,40.665,30.0,16.0,221.0,0.0,7.367,13.813,53.333,71.0,4.438,8.0,70.0,0.0,2.727,1.455,20.091,1.0,0.0,-3.613,-0.12,-41.0,-30.35,258.0,0.857,4.0,13.333,148.0,0.0,21.0,70.0,76.19,7.0,23.333,3.0,42.857,0.0,1.0,4.762,36.667,1.0,47.674,0.959,51.163,0.78,0.775,0.0,35.271,0.659,64.341,0.97,33.333,20.0,30.0,0.0,16.667,179.0,69.38,1.089,78.0,30.233,0.269,0.0,0.0,0.0,1.0,0.388,5.0,0.0,0.0,0.0,547.0,18.233,49.727,2.12,0.404,0.164,11.943,308.0,56.307,239.0,43.693,12.0,13.0,3.0,23.077,43.333,127.0,0.0,5.376,16.0,53.333,2.763,35.0,3.493,2023
D.J. Chark,CAR,WR,15.0,117.5,7.833,461.0,70.814,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.0,64.894,66.0,35.0,525.0,5.0,7.955,15.0,53.03,84.0,2.4,23.0,47.0,0.0,4.4,2.333,35.0,5.0,3.0,11.42,0.173,-20.0,-16.45,461.0,1.139,9.0,13.636,255.0,1.0,43.0,65.152,81.395,10.0,15.152,5.0,50.0,4.0,5.0,11.628,37.879,1.0,56.399,1.262,41.649,0.911,1.085,0.0,43.384,1.22,55.748,1.008,25.758,30.303,21.212,1.515,21.212,369.0,80.043,1.222,92.0,19.957,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,15.394,67.733,2.204,0.517,0.312,22.816,605.0,59.547,411.0,40.453,77.0,21.0,6.0,28.571,31.818,191.0,1.0,10.138,43.0,65.152,6.296,66.0,6.022,2023
Odell Beckham Jr.,BLT,WR,14.0,109.5,7.821,254.0,47.477,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,37.424,64.0,35.0,565.0,3.0,8.828,16.143,54.688,155.0,4.429,28.0,51.0,1.0,4.571,2.5,40.357,12.0,3.0,4.939,0.077,50.0,-3.85,254.0,2.224,10.0,15.625,321.0,2.0,37.0,57.813,94.595,11.0,17.188,3.0,27.273,1.0,1.0,2.703,48.438,1.0,58.268,2.541,35.827,1.846,5.906,1.4,51.181,2.054,48.819,2.403,29.688,12.5,42.188,3.125,10.938,220.0,86.614,2.127,34.0,13.386,2.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,13.875,63.429,3.496,0.636,0.332,21.765,449.0,50.563,439.0,49.437,11.0,13.0,4.0,30.769,20.313,159.0,1.0,11.963,53.0,82.813,8.717,64.0,5.948,2023
Josh Reynolds,DET,WR,17.0,130.8,7.694,467.0,73.312,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,69.93,64.0,40.0,608.0,5.0,9.5,15.2,62.5,173.0,4.325,33.0,33.0,0.0,3.765,2.353,35.765,8.0,4.0,18.491,0.289,146.0,15.15,467.0,1.302,17.0,26.563,392.0,1.0,46.0,71.875,86.957,12.0,18.75,5.0,41.667,7.0,1.0,2.174,56.25,6.0,53.105,1.403,43.041,1.164,3.212,1.733,44.54,1.351,54.818,1.277,29.688,15.625,31.25,0.0,21.875,296.0,63.383,1.834,171.0,36.617,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,10.078,37.941,1.381,0.943,0.261,15.77,480.0,74.419,165.0,25.581,5.0,9.0,6.0,66.667,14.063,149.0,1.0,10.047,40.0,62.5,6.211,64.0,5.629,2023
Tyler Scott,CHI,WR,17.0,37.9,2.229,228.0,40.497,403.0,34.983,7.0,41.0,5.857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.33,0.476,14.0,-4.39,71.429,3.286,2.571,2.0,28.571,2.571,2.0,28.571,27.0,0.0,0.0,2.8,3.143,3.857,0.0,28.571,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.429,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.311,24.0,2.807,39.0,3.555,1.818,3.39,4.105,1.4,4.8,403.0,34.983,32.0,17.0,168.0,0.0,5.25,9.882,53.125,70.0,4.118,10.0,30.0,0.0,1.882,1.0,9.882,3.0,0.0,-3.409,-0.107,-68.0,-38.62,228.0,0.737,1.0,3.125,30.0,0.0,23.0,71.875,73.913,8.0,25.0,1.0,12.5,1.0,3.0,13.043,40.625,2.0,43.86,0.53,49.123,0.982,7.018,0.313,42.105,0.229,57.895,1.106,18.75,12.5,43.75,6.25,18.75,181.0,79.386,0.818,43.0,18.86,0.465,3.0,1.316,0.0,0.0,0.0,0.0,1.0,0.439,0.0,370.0,11.563,21.765,1.623,0.454,0.154,9.775,221.0,59.73,149.0,40.27,77.0,6.0,0.0,0.0,18.75,0.0,0.0,5.684,18.0,56.25,2.913,39.0,3.555,2023
K.J. Osborn,MIN,WR,16.0,120.0,7.5,538.0,79.351,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,70.833,75.0,48.0,540.0,3.0,7.2,11.25,64.0,185.0,3.854,29.0,47.0,0.0,4.688,3.0,33.75,6.0,2.0,9.222,0.123,30.0,-8.0,538.0,1.004,7.0,9.333,206.0,1.0,57.0,76.0,84.211,16.0,21.333,5.0,31.25,0.0,5.0,8.772,44.0,1.0,48.327,1.065,48.699,0.981,2.23,0.5,38.104,0.99,61.152,1.024,25.333,8.0,34.667,10.667,21.333,342.0,63.569,1.213,186.0,34.572,0.634,10.0,1.859,0.7,0.0,0.0,0.0,0.0,0.0,0.0,659.0,8.787,41.188,1.225,0.819,0.259,13.354,429.0,65.099,230.0,34.901,40.0,5.0,1.0,20.0,6.667,47.0,0.0,11.062,43.0,57.333,6.048,75.0,7.003,2023
Lynn Bowden,NO,WR,15.0,22.5,1.5,124.0,19.345,309.0,27.273,5.0,32.0,6.4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-6.0,-57.94,40.0,1.6,4.8,1.0,20.0,4.8,2.0,40.0,40.0,0.0,0.0,0.75,0.0,8.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.042,16.0,1.806,21.0,1.873,1.381,2.162,2.169,1.667,5.333,309.0,27.273,16.0,11.0,83.0,0.0,5.188,7.545,68.75,57.0,5.182,2.0,17.0,0.0,1.067,0.733,5.533,0.0,0.0,-0.407,-0.025,-31.0,-41.04,124.0,0.669,0.0,0.0,0.0,0.0,13.0,81.25,84.615,1.0,6.25,0.0,0.0,1.0,2.0,15.385,25.0,2.0,51.613,0.781,45.968,0.579,2.419,0.0,45.161,0.5,54.839,0.809,12.5,0.0,62.5,0.0,25.0,72.0,58.065,0.861,46.0,37.097,0.457,1.0,0.806,0.0,0.0,0.0,0.0,5.0,4.032,0.0,80.0,5.0,5.333,0.645,1.038,0.049,1.597,48.0,60.0,32.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496,8.0,50.0,1.225,21.0,1.873,2023
Jahan Dotson,WAS,WR,17.0,124.8,7.341,605.0,86.305,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.0,79.25,83.0,49.0,518.0,4.0,6.241,10.571,59.036,115.0,2.347,30.0,33.0,1.0,4.882,2.882,30.471,13.0,4.0,-4.349,-0.052,-1.0,-12.93,605.0,0.856,5.0,6.024,122.0,2.0,56.0,67.47,87.5,16.0,19.277,7.0,43.75,1.0,5.0,8.929,48.193,2.0,48.43,1.031,49.091,0.727,2.149,0.0,45.455,0.8,54.215,0.909,27.711,19.277,27.711,2.41,20.482,350.0,57.851,0.829,254.0,41.983,0.898,1.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,9.253,45.176,1.269,0.674,0.291,16.138,494.0,64.323,274.0,35.677,39.0,11.0,3.0,27.273,13.253,78.0,2.0,11.84,57.0,68.675,7.755,83.0,7.83,2023
Tre Tucker,LV,WR,16.0,71.8,4.488,218.0,36.516,316.0,31.011,10.0,77.0,7.7,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.619,0.362,36.0,20.0,60.0,5.0,2.7,4.0,40.0,3.6,3.0,30.0,61.0,0.0,10.0,13.0,0.9,6.1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421,29.0,3.811,44.0,4.356,2.681,3.811,4.356,1.0,2.9,316.0,31.011,34.0,19.0,331.0,2.0,9.735,17.421,55.882,28.0,1.474,12.0,50.0,0.0,2.125,1.188,20.688,4.0,2.0,3.544,0.104,28.0,-1.07,218.0,1.518,6.0,17.647,215.0,2.0,23.0,67.647,82.609,4.0,11.765,1.0,25.0,2.0,2.0,8.696,44.118,0.0,50.0,1.872,45.413,1.323,4.128,-0.444,49.541,2.0,50.0,1.055,26.471,8.824,41.176,5.882,17.647,133.0,61.009,1.759,76.0,34.862,1.276,9.0,4.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,18.353,39.0,2.862,0.53,0.187,14.569,390.0,62.5,234.0,37.5,23.0,14.0,6.0,42.857,41.176,215.0,2.0,5.695,25.0,73.529,4.125,44.0,4.356,2023
Kadarius Toney,KC,WR,13.0,53.0,4.077,146.0,22.021,223.0,19.665,11.0,31.0,2.818,0.0,0.0,0.0,2.0,5.0,0.0,0.0,-3.858,-0.351,-13.0,-59.58,27.273,0.909,1.909,4.0,36.364,1.818,2.0,18.182,28.0,0.0,9.091,0.167,0.545,2.545,0.0,45.455,0.0,2.0,18.182,0.5,3.0,27.273,9.333,1.0,9.091,1.0,1.0,9.091,2.0,1.0,9.091,6.0,6.0,54.545,0.167,2.0,18.182,-0.5,0.0,0.0,0.0,2.638,38.0,4.535,49.0,4.537,3.284,5.026,4.91,1.375,4.75,223.0,19.665,38.0,27.0,169.0,1.0,4.447,6.259,71.053,128.0,4.741,13.0,18.0,0.0,2.923,2.077,13.0,1.0,1.0,1.5,0.039,-63.0,-34.06,146.0,1.158,0.0,0.0,0.0,0.0,34.0,89.474,79.412,3.0,7.895,2.0,66.667,0.0,5.0,14.706,39.474,7.0,46.575,1.603,51.37,0.693,2.055,2.667,36.301,1.906,63.699,0.731,5.263,2.632,65.789,10.526,15.789,71.0,48.63,0.423,55.0,37.671,1.709,20.0,13.699,2.25,0.0,0.0,0.0,0.0,0.0,0.0,112.0,2.947,8.615,0.767,1.509,0.105,2.74,92.0,82.143,20.0,17.857,40.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732,21.0,55.263,2.929,49.0,4.537,2023
A.T. Perry,NO,WR,10.0,60.6,6.06,204.0,31.825,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.0,29.126,18.0,12.0,246.0,4.0,13.667,20.5,66.667,20.0,1.667,10.0,44.0,0.0,1.8,1.2,24.6,5.0,4.0,3.304,0.184,125.0,82.81,204.0,1.206,5.0,27.778,161.0,1.0,13.0,72.222,92.308,8.0,44.444,5.0,62.5,4.0,0.0,0.0,61.111,0.0,48.039,1.653,48.529,0.848,3.431,0.0,44.118,1.289,55.882,1.14,50.0,0.0,22.222,0.0,27.778,153.0,75.0,1.458,51.0,25.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,16.278,29.3,1.436,0.84,0.083,5.849,246.0,83.959,47.0,16.041,0.0,5.0,4.0,80.0,27.778,138.0,1.0,2.808,15.0,83.333,2.297,18.0,1.606,2023
Brandon Johnson,DEN,WR,12.0,71.4,5.95,200.0,35.398,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,29.668,30.0,19.0,284.0,4.0,9.467,14.947,63.333,89.0,4.684,12.0,50.0,0.0,2.5,1.583,23.667,4.0,2.0,9.683,0.323,90.0,25.41,200.0,1.42,6.0,20.0,174.0,2.0,21.0,70.0,90.476,9.0,30.0,4.0,44.444,1.0,1.0,4.762,60.0,4.0,47.5,1.305,47.5,1.642,3.5,0.571,41.0,1.146,57.5,1.652,30.0,3.333,33.333,10.0,23.333,157.0,78.5,1.726,43.0,21.5,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,10.933,27.333,1.64,0.866,0.141,8.716,204.0,62.195,124.0,37.805,6.0,6.0,3.0,50.0,20.0,92.0,1.0,5.31,19.0,63.333,3.146,30.0,2.953,2023
Nick Westbrook-Ikhine,TEN,WR,14.0,83.0,5.929,320.0,57.348,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,56.696,45.0,28.0,370.0,3.0,8.222,13.214,62.222,107.0,3.821,18.0,33.0,0.0,3.214,2.0,26.429,7.0,3.0,14.827,0.329,77.0,9.27,320.0,1.156,8.0,17.778,207.0,1.0,33.0,73.333,84.848,10.0,22.222,3.0,30.0,3.0,1.0,3.03,55.556,3.0,55.937,1.045,42.5,1.346,1.563,0.0,41.563,0.699,58.438,1.481,31.111,24.444,13.333,17.778,13.333,156.0,48.75,1.231,163.0,50.938,1.092,1.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,12.267,39.429,1.725,0.67,0.205,12.052,339.0,61.413,213.0,38.587,10.0,10.0,4.0,40.0,22.222,111.0,1.0,8.065,29.0,64.444,5.009,45.0,4.491,2023
Parker Washington,JAX,WR,7.0,41.2,5.886,165.0,24.962,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,19.672,21.0,16.0,132.0,2.0,6.286,8.25,76.19,34.0,2.125,5.0,19.0,0.0,3.0,2.286,18.857,2.0,2.0,0.0,0.0,2.0,-11.16,165.0,0.8,0.0,0.0,0.0,0.0,15.0,71.429,106.667,2.0,9.524,1.0,50.0,3.0,0.0,0.0,47.619,2.0,48.485,0.688,44.848,0.892,6.061,1.1,39.394,1.062,60.0,0.636,28.571,19.048,28.571,0.0,23.81,38.0,23.03,1.105,123.0,74.545,0.732,3.0,1.818,0.0,0.0,0.0,0.0,1.0,0.606,0.0,155.0,7.381,22.143,0.939,0.852,0.069,3.099,84.0,54.194,71.0,45.806,0.0,1.0,0.0,0.0,4.762,0.0,0.0,3.177,12.0,57.143,1.7,21.0,1.885,2023
